,day,CP Price,BAYC Price
617,2018-09-10 00:00:00.000,0.09999999999999801,
618,2018-09-11 00:00:00.000,0.09999999999999801,
619,2018-09-12 00:00:00.000,0.09999999999999801,
620,2018-09-13 00:00:00.000,0.09999999999999801,
621,2018-09-14 00:00:00.000,0.14999999999999902,
622,2018-09-15 00:00:00.000,0.199999999999998,
623,2018-09-16 00:00:00.000,0.17499999999999902,
624,2018-09-17 00:00:00.000,1.213333333333333,
625,2018-09-18 00:00:00.000,1.719999999999999,
626,2018-09-19 00:00:00.000,1.719999999999999,
627,2018-09-20 00:00:00.000,1.699999999999999,
628,2018-09-21 00:00:00.000,0.14999999999999902,
629,2018-09-22 00:00:00.000,0.13666666666666602,
630,2018-09-23 00:00:00.000,0.13666666666666602,
631,2018-09-24 00:00:00.000,0.14999999999999902,
632,2018-09-25 00:00:00.000,0.109999999999998,
633,2018-09-26 00:00:00.000,0.11999999999999801,
634,2018-09-27 00:00:00.000,0.12004999690949901,
635,2018-09-28 00:00:00.000,0.12004999690949901,
636,2018-09-29 00:00:00.000,0.163366664606332,
637,2018-09-30 00:00:00.000,0.18504999690949903,
638,2018-10-01 00:00:00.000,0.274999999999999,
639,2018-10-02 00:00:00.000,0.233333333333332,
640,2018-10-03 00:00:00.000,0.199999999999999,
641,2018-10-04 00:00:00.000,0.20999999999999902,
642,2018-10-05 00:00:00.000,0.162499999999999,
643,2018-10-06 00:00:00.000,0.16666666666666602,
644,2018-10-07 00:00:00.000,0.17499999999999902,
645,2018-10-08 00:00:00.000,0.114999999999999,
646,2018-10-09 00:00:00.000,0.11999999999999801,
647,2018-10-10 00:00:00.000,0.11999999999999801,
648,2018-10-11 00:00:00.000,0.12249999999999901,
649,2018-10-12 00:00:00.000,0.12249999999999901,
650,2018-10-13 00:00:00.000,0.12249999999999901,
651,2018-10-14 00:00:00.000,0.12249999999999901,
652,2018-10-15 00:00:00.000,0.11999999999999801,
655,2018-10-18 00:00:00.000,0.129999999999998,
656,2018-10-19 00:00:00.000,0.129999999999998,
657,2018-10-20 00:00:00.000,0.21499999999999903,
658,2018-10-21 00:00:00.000,0.21499999999999903,
659,2018-10-22 00:00:00.000,0.29999999999999805,
660,2018-10-23 00:00:00.000,0.21999999999999903,
661,2018-10-24 00:00:00.000,0.319999999999999,
662,2018-10-25 00:00:00.000,0.26333333333333203,
663,2018-10-26 00:00:00.000,0.231249999999999,
664,2018-10-27 00:00:00.000,0.26166666666666605,
665,2018-10-28 00:00:00.000,0.138333333333332,
666,2018-10-29 00:00:00.000,0.133333333333332,
667,2018-10-30 00:00:00.000,0.132499999999999,
668,2018-10-31 00:00:00.000,0.13166666666666602,
669,2018-11-01 00:00:00.000,0.13166666666666602,
670,2018-11-02 00:00:00.000,0.129999999999999,
671,2018-11-03 00:00:00.000,0.13166666666666602,
672,2018-11-04 00:00:00.000,0.132499999999999,
673,2018-11-05 00:00:00.000,0.134999999999998,
674,2018-11-06 00:00:00.000,0.262499999999999,
675,2018-11-07 00:00:00.000,0.262499999999999,
676,2018-11-08 00:00:00.000,0.21833333333333202,
