id,skin,url
8960,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk8960.png
1826,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk1826.png
6115,white,https://www.larvalabs.com/cryptopunks/cryptopunk6115.png
5399,white,https://www.larvalabs.com/cryptopunks/cryptopunk5399.png
3573,Black,https://www.larvalabs.com/cryptopunks/cryptopunk3573.png
1209,white,https://www.larvalabs.com/cryptopunks/cryptopunk1209.png
8422,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk8422.png
913,Black,https://www.larvalabs.com/cryptopunks/cryptopunk913.png
352,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk352.png
4742,Black,https://www.larvalabs.com/cryptopunks/cryptopunk4742.png
3041,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk3041.png
272,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk272.png
1152,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk1152.png
9043,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk9043.png
4240,white,https://www.larvalabs.com/cryptopunks/cryptopunk4240.png
1162,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk1162.png
1098,Black,https://www.larvalabs.com/cryptopunks/cryptopunk1098.png
335,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk335.png
2003,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk2003.png
4935,Black,https://www.larvalabs.com/cryptopunks/cryptopunk4935.png
8688,white,https://www.larvalabs.com/cryptopunks/cryptopunk8688.png
659,white,https://www.larvalabs.com/cryptopunks/cryptopunk659.png
3884,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk3884.png
6750,Black,https://www.larvalabs.com/cryptopunks/cryptopunk6750.png
4534,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk4534.png
8219,Ape,https://www.larvalabs.com/cryptopunks/cryptopunk8219.png
6931,Black,https://www.larvalabs.com/cryptopunks/cryptopunk6931.png
9698,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk9698.png
2405,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk2405.png
5584,Black,https://www.larvalabs.com/cryptopunks/cryptopunk5584.png
5349,Black,https://www.larvalabs.com/cryptopunks/cryptopunk5349.png
5821,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk5821.png
826,white,https://www.larvalabs.com/cryptopunks/cryptopunk826.png
9386,Black,https://www.larvalabs.com/cryptopunks/cryptopunk9386.png
8921,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk8921.png
7971,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk7971.png
7273,white,https://www.larvalabs.com/cryptopunks/cryptopunk7273.png
1527,Black,https://www.larvalabs.com/cryptopunks/cryptopunk1527.png
3556,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk3556.png
815,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk815.png
3299,Black,https://www.larvalabs.com/cryptopunks/cryptopunk3299.png
4986,white,https://www.larvalabs.com/cryptopunks/cryptopunk4986.png
5174,Black,https://www.larvalabs.com/cryptopunks/cryptopunk5174.png
3880,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk3880.png
2485,Black,https://www.larvalabs.com/cryptopunks/cryptopunk2485.png
6072,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk6072.png
5,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk5.png
5767,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk5767.png
7526,Black,https://www.larvalabs.com/cryptopunks/cryptopunk7526.png
7830,Black,https://www.larvalabs.com/cryptopunks/cryptopunk7830.png
6740,white,https://www.larvalabs.com/cryptopunks/cryptopunk6740.png
5071,Arab,https://www.larvalabs.com/cryptopunks/cryptopunk5071.png
7233,white,https://www.larvalabs.com/cryptopunks/cryptopunk7233.png
8114,Latino,https://www.larvalabs.com/cryptopunks/cryptopunk8114.png
2829,white,https://www.larvalabs.com/cryptopunks/cryptopunk2829.png
